,ID,Age,Gender,Version,Task,Idx,Left,Right,Item,Acc,Time,Manipulation,Study,Target_or_foil,Item_type,Training_or_control,blindtested
3013,1190,4.13,1,2,N,5,670,67,670 vs 67,0,posttest,Story,2,foil,partial novel,Training,Y
3014,1190,4.13,1,2,N,6,402,42,402 vs 42,1,posttest,Story,2,NA,completely novel,Training,Y
3015,1190,4.13,1,2,N,7,64,604,64 vs 604,0,posttest,Story,2,NA,completely novel,Training,Y
3016,1190,4.13,1,2,N,8,201,21,201 vs 21,0,posttest,Story,2,NA,completely novel,Training,Y
3017,1190,4.13,1,2,N,9,105,125,105 vs 125,0,posttest,Story,2,target,partial novel,Training,Y
3018,1190,4.13,1,2,N,10,807,78,807 vs 78,1,posttest,Story,2,NA,completely novel,Training,Y
3019,1190,4.13,1,2,N,11,85,850,85 vs 850,0,posttest,Story,2,NA,completely novel,Training,Y
3020,1190,4.13,1,2,N,12,12,22,12 vs 22,0,posttest,Story,2,NA,completely novel,Training,Y
3021,1190,4.13,1,2,N,13,350,305,350 vs 305,1,posttest,Story,2,target,partial novel,Training,Y
3022,1190,4.13,1,2,N,14,8,2,8 vs 2,0,posttest,Story,2,target,partial novel,Training,Y
3023,1190,4.13,1,2,N,15,1000,100,1000 vs 100,0,posttest,Story,2,NA,completely novel,Training,Y
3024,1190,4.13,1,2,N,16,206,260,206 vs 260,0,posttest,Story,2,foil,partial novel,Training,Y
3025,2191,3.27,2,1,N,1,11,24,11 vs 24,1,posttest,Story,2,foil,partial novel,Training,Y
3026,2191,3.27,2,1,N,2,201,21,201 vs 21,0,posttest,Story,2,NA,completely novel,Training,Y
3027,2191,3.27,2,1,N,3,8,2,8 vs 2,0,posttest,Story,2,target,partial novel,Training,Y
3028,2191,3.27,2,1,N,4,12,22,12 vs 22,1,posttest,Story,2,NA,completely novel,Training,Y
3029,2191,3.27,2,1,N,5,105,125,105 vs 125,1,posttest,Story,2,target,partial novel,Training,Y
3030,2191,3.27,2,1,N,6,1000,100,1000 vs 100,0,posttest,Story,2,NA,completely novel,Training,Y
3031,2191,3.27,2,1,N,7,15,5,15 vs 5,1,posttest,Story,2,foil,partial novel,Training,Y
3032,2191,3.27,2,1,N,8,350,305,350 vs 305,0,posttest,Story,2,target,partial novel,Training,Y
3033,2191,3.27,2,1,N,9,64,604,64 vs 604,1,posttest,Story,2,NA,completely novel,Training,Y
3034,2191,3.27,2,1,N,10,206,260,206 vs 260,1,posttest,Story,2,foil,partial novel,Training,Y
3035,2191,3.27,2,1,N,11,402,42,402 vs 42,0,posttest,Story,2,NA,completely novel,Training,Y
3036,2191,3.27,2,1,N,12,36,306,36 vs 306,1,posttest,Story,2,NA,completely novel,Training,Y
3037,2191,3.27,2,1,N,13,670,67,670 vs 67,0,posttest,Story,2,foil,partial novel,Training,Y
3038,2191,3.27,2,1,N,14,85,850,85 vs 850,1,posttest,Story,2,NA,completely novel,Training,Y
3039,2191,3.27,2,1,N,15,807,78,807 vs 78,0,posttest,Story,2,NA,completely novel,Training,Y
3040,2191,3.27,2,1,N,16,1002,1020,1002 vs 1020,1,posttest,Story,2,target,partial novel,Training,Y
3041,2192,3.61,2,1,N,1,11,24,11 vs 24,1,posttest,Story,2,foil,partial novel,Training,Y
3042,2192,3.61,2,1,N,2,201,21,201 vs 21,1,posttest,Story,2,NA,completely novel,Training,Y
3043,2192,3.61,2,1,N,3,8,2,8 vs 2,1,posttest,Story,2,target,partial novel,Training,Y
3044,2192,3.61,2,1,N,4,12,22,12 vs 22,0,posttest,Story,2,NA,completely novel,Training,Y
3045,2192,3.61,2,1,N,5,105,125,105 vs 125,0,posttest,Story,2,target,partial novel,Training,Y
3046,2192,3.61,2,1,N,6,1000,100,1000 vs 100,0,posttest,Story,2,NA,completely novel,Training,Y
3047,2192,3.61,2,1,N,7,15,5,15 vs 5,1,posttest,Story,2,foil,partial novel,Training,Y
3048,2192,3.61,2,1,N,8,350,305,350 vs 305,1,posttest,Story,2,target,partial novel,Training,Y
3049,2192,3.61,2,1,N,9,64,604,64 vs 604,0,posttest,Story,2,NA,completely novel,Training,Y
3050,2192,3.61,2,1,N,10,206,260,206 vs 260,0,posttest,Story,2,foil,partial novel,Training,Y
3051,2192,3.61,2,1,N,11,402,42,402 vs 42,1,posttest,Story,2,NA,completely novel,Training,Y
3052,2192,3.61,2,1,N,12,36,306,36 vs 306,0,posttest,Story,2,NA,completely novel,Training,Y
3053,2192,3.61,2,1,N,13,670,67,670 vs 67,1,posttest,Story,2,foil,partial novel,Training,Y
3054,2192,3.61,2,1,N,14,85,850,85 vs 850,1,posttest,Story,2,NA,completely novel,Training,Y
3055,2192,3.61,2,1,N,15,807,78,807 vs 78,1,posttest,Story,2,NA,completely novel,Training,Y
3056,2192,3.61,2,1,N,16,1002,1020,1002 vs 1020,1,posttest,Story,2,target,partial novel,Training,Y
3057,1193,4.61,1,2,N,1,36,306,36 vs 306,0,posttest,C1,2,NA,completely novel,Control,Y
3058,1193,4.61,1,2,N,2,15,5,15 vs 5,1,posttest,C1,2,foil,partial novel,Control,Y
3059,1193,4.61,1,2,N,3,1002,1020,1002 vs 1020,1,posttest,C1,2,target,partial novel,Control,Y
3060,1193,4.61,1,2,N,4,11,24,11 vs 24,1,posttest,C1,2,foil,partial novel,Control,Y
3061,1193,4.61,1,2,N,5,670,67,670 vs 67,0,posttest,C1,2,foil,partial novel,Control,Y
3062,1193,4.61,1,2,N,6,402,42,402 vs 42,0,posttest,C1,2,NA,completely novel,Control,Y
3063,1193,4.61,1,2,N,7,64,604,64 vs 604,0,posttest,C1,2,NA,completely novel,Control,Y
3064,1193,4.61,1,2,N,8,201,21,201 vs 21,0,posttest,C1,2,NA,completely novel,Control,Y
3065,1193,4.61,1,2,N,9,105,125,105 vs 125,1,posttest,C1,2,target,partial novel,Control,Y
3066,1193,4.61,1,2,N,10,807,78,807 vs 78,1,posttest,C1,2,NA,completely novel,Control,Y
3067,1193,4.61,1,2,N,11,85,850,85 vs 850,0,posttest,C1,2,NA,completely novel,Control,Y
3068,1193,4.61,1,2,N,12,12,22,12 vs 22,0,posttest,C1,2,NA,completely novel,Control,Y
3069,1193,4.61,1,2,N,13,350,305,350 vs 305,0,posttest,C1,2,target,partial novel,Control,Y
3070,1193,4.61,1,2,N,14,8,2,8 vs 2,1,posttest,C1,2,target,partial novel,Control,Y
3071,1193,4.61,1,2,N,15,1000,100,1000 vs 100,0,posttest,C1,2,NA,completely novel,Control,Y
3072,1193,4.61,1,2,N,16,206,260,206 vs 260,0,posttest,C1,2,foil,partial novel,Control,Y
3073,1197,5.94,1,2,N,1,36,306,36 vs 306,1,pretest,Story,2,NA,completely novel,Training,N
3074,1197,5.94,1,2,N,2,15,5,15 vs 5,1,pretest,Story,2,foil,partial novel,Training,N
3075,1197,5.94,1,2,N,3,1002,1020,1002 vs 1020,1,pretest,Story,2,target,partial novel,Training,N
3076,1197,5.94,1,2,N,4,11,24,11 vs 24,1,pretest,Story,2,foil,partial novel,Training,N
3077,1197,5.94,1,2,N,5,670,67,670 vs 67,1,pretest,Story,2,foil,partial novel,Training,N
3078,1197,5.94,1,2,N,6,402,42,402 vs 42,1,pretest,Story,2,NA,completely novel,Training,N
3079,1197,5.94,1,2,N,7,64,604,64 vs 604,0,pretest,Story,2,NA,completely novel,Training,N
3080,1197,5.94,1,2,N,8,201,21,201 vs 21,0,pretest,Story,2,NA,completely novel,Training,N
3081,1197,5.94,1,2,N,9,105,125,105 vs 125,1,pretest,Story,2,target,partial novel,Training,N
3082,1197,5.94,1,2,N,10,807,78,807 vs 78,0,pretest,Story,2,NA,completely novel,Training,N
3083,1197,5.94,1,2,N,11,85,850,85 vs 850,1,pretest,Story,2,NA,completely novel,Training,N
3084,1197,5.94,1,2,N,12,12,22,12 vs 22,1,pretest,Story,2,NA,completely novel,Training,N
3085,1197,5.94,1,2,N,13,350,305,350 vs 305,0,pretest,Story,2,target,partial novel,Training,N
3086,1197,5.94,1,2,N,14,8,2,8 vs 2,1,pretest,Story,2,target,partial novel,Training,N
3087,1197,5.94,1,2,N,15,1000,100,1000 vs 100,1,pretest,Story,2,NA,completely novel,Training,N
3088,1197,5.94,1,2,N,16,206,260,206 vs 260,1,pretest,Story,2,foil,partial novel,Training,N
3089,1207,5.59,1,2,N,1,36,306,36 vs 306,1,pretest,Story,2,NA,completely novel,Training,N
3090,1207,5.59,1,2,N,2,15,5,15 vs 5,1,pretest,Story,2,foil,partial novel,Training,N
3091,1207,5.59,1,2,N,3,1002,1020,1002 vs 1020,1,pretest,Story,2,target,partial novel,Training,N
3092,1207,5.59,1,2,N,4,11,24,11 vs 24,0,pretest,Story,2,foil,partial novel,Training,N
3093,1207,5.59,1,2,N,5,670,67,670 vs 67,1,pretest,Story,2,foil,partial novel,Training,N
3094,1207,5.59,1,2,N,6,402,42,402 vs 42,1,pretest,Story,2,NA,completely novel,Training,N
3095,1207,5.59,1,2,N,7,64,604,64 vs 604,0,pretest,Story,2,NA,completely novel,Training,N
3096,1207,5.59,1,2,N,8,201,21,201 vs 21,1,pretest,Story,2,NA,completely novel,Training,N
3097,1207,5.59,1,2,N,9,105,125,105 vs 125,0,pretest,Story,2,target,partial novel,Training,N
3098,1207,5.59,1,2,N,10,807,78,807 vs 78,0,pretest,Story,2,NA,completely novel,Training,N
3099,1207,5.59,1,2,N,11,85,850,85 vs 850,0,pretest,Story,2,NA,completely novel,Training,N
3100,1207,5.59,1,2,N,12,12,22,12 vs 22,0,pretest,Story,2,NA,completely novel,Training,N
3101,1207,5.59,1,2,N,13,350,305,350 vs 305,0,pretest,Story,2,target,partial novel,Training,N
3102,1207,5.59,1,2,N,14,8,2,8 vs 2,1,pretest,Story,2,target,partial novel,Training,N
3103,1207,5.59,1,2,N,15,1000,100,1000 vs 100,1,pretest,Story,2,NA,completely novel,Training,N
3104,1207,5.59,1,2,N,16,206,260,206 vs 260,1,pretest,Story,2,foil,partial novel,Training,N
3105,2210,4.45,2,1,N,1,11,24,11 vs 24,1,pretest,Story,2,foil,partial novel,Training,N
3106,2210,4.45,2,1,N,2,201,21,201 vs 21,0,pretest,Story,2,NA,completely novel,Training,N
3107,2210,4.45,2,1,N,3,8,2,8 vs 2,1,pretest,Story,2,target,partial novel,Training,N
3108,2210,4.45,2,1,N,4,12,22,12 vs 22,1,pretest,Story,2,NA,completely novel,Training,N
3109,2210,4.45,2,1,N,5,105,125,105 vs 125,1,pretest,Story,2,target,partial novel,Training,N
3110,2210,4.45,2,1,N,6,1000,100,1000 vs 100,0,pretest,Story,2,NA,completely novel,Training,N
3111,2210,4.45,2,1,N,7,15,5,15 vs 5,1,pretest,Story,2,foil,partial novel,Training,N
3112,2210,4.45,2,1,N,8,350,305,350 vs 305,0,pretest,Story,2,target,partial novel,Training,N
3113,2210,4.45,2,1,N,9,64,604,64 vs 604,0,pretest,Story,2,NA,completely novel,Training,N
3114,2210,4.45,2,1,N,10,206,260,206 vs 260,0,pretest,Story,2,foil,partial novel,Training,N
3115,2210,4.45,2,1,N,11,402,42,402 vs 42,1,pretest,Story,2,NA,completely novel,Training,N
3116,2210,4.45,2,1,N,12,36,306,36 vs 306,1,pretest,Story,2,NA,completely novel,Training,N
3117,2210,4.45,2,1,N,13,670,67,670 vs 67,1,pretest,Story,2,foil,partial novel,Training,N
3118,2210,4.45,2,1,N,14,85,850,85 vs 850,1,pretest,Story,2,NA,completely novel,Training,N
3119,2210,4.45,2,1,N,15,807,78,807 vs 78,1,pretest,Story,2,NA,completely novel,Training,N
3120,2210,4.45,2,1,N,16,1002,1020,1002 vs 1020,0,pretest,Story,2,target,partial novel,Training,N
3121,1209,4.58,1,2,N,1,36,306,36 vs 306,0,pretest,Story,2,NA,completely novel,Training,N
3122,1209,4.58,1,2,N,2,15,5,15 vs 5,0,pretest,Story,2,foil,partial novel,Training,N
3123,1209,4.58,1,2,N,3,1002,1020,1002 vs 1020,0,pretest,Story,2,target,partial novel,Training,N
3124,1209,4.58,1,2,N,4,11,24,11 vs 24,0,pretest,Story,2,foil,partial novel,Training,N
3125,1209,4.58,1,2,N,5,670,67,670 vs 67,1,pretest,Story,2,foil,partial novel,Training,N
3126,1209,4.58,1,2,N,6,402,42,402 vs 42,0,pretest,Story,2,NA,completely novel,Training,N
3127,1209,4.58,1,2,N,7,64,604,64 vs 604,0,pretest,Story,2,NA,completely novel,Training,N
3128,1209,4.58,1,2,N,8,201,21,201 vs 21,1,pretest,Story,2,NA,completely novel,Training,N
3129,1209,4.58,1,2,N,9,105,125,105 vs 125,0,pretest,Story,2,target,partial novel,Training,N
3130,1209,4.58,1,2,N,10,807,78,807 vs 78,1,pretest,Story,2,NA,completely novel,Training,N
3131,1209,4.58,1,2,N,11,85,850,85 vs 850,0,pretest,Story,2,NA,completely novel,Training,N
3132,1209,4.58,1,2,N,12,12,22,12 vs 22,0,pretest,Story,2,NA,completely novel,Training,N
3133,1209,4.58,1,2,N,13,350,305,350 vs 305,1,pretest,Story,2,target,partial novel,Training,N
3134,1209,4.58,1,2,N,14,8,2,8 vs 2,1,pretest,Story,2,target,partial novel,Training,N
3135,1209,4.58,1,2,N,15,1000,100,1000 vs 100,1,pretest,Story,2,NA,completely novel,Training,N
3136,1209,4.58,1,2,N,16,206,260,206 vs 260,0,pretest,Story,2,foil,partial novel,Training,N
3137,2204,4.61,2,1,N,1,11,24,11 vs 24,1,pretest,Story,2,foil,partial novel,Training,N
3138,2204,4.61,2,1,N,2,201,21,201 vs 21,1,pretest,Story,2,NA,completely novel,Training,N
3139,2204,4.61,2,1,N,3,8,2,8 vs 2,1,pretest,Story,2,target,partial novel,Training,N
3140,2204,4.61,2,1,N,4,12,22,12 vs 22,1,pretest,Story,2,NA,completely novel,Training,N
3141,2204,4.61,2,1,N,5,105,125,105 vs 125,0,pretest,Story,2,target,partial novel,Training,N
3142,2204,4.61,2,1,N,6,1000,100,1000 vs 100,0,pretest,Story,2,NA,completely novel,Training,N
3143,2204,4.61,2,1,N,7,15,5,15 vs 5,1,pretest,Story,2,foil,partial novel,Training,N
3144,2204,4.61,2,1,N,8,350,305,350 vs 305,1,pretest,Story,2,target,partial novel,Training,N
3145,2204,4.61,2,1,N,9,64,604,64 vs 604,0,pretest,Story,2,NA,completely novel,Training,N
3146,2204,4.61,2,1,N,10,206,260,206 vs 260,0,pretest,Story,2,foil,partial novel,Training,N
3147,2204,4.61,2,1,N,11,402,42,402 vs 42,0,pretest,Story,2,NA,completely novel,Training,N
3148,2204,4.61,2,1,N,12,36,306,36 vs 306,0,pretest,Story,2,NA,completely novel,Training,N
3149,2204,4.61,2,1,N,13,670,67,670 vs 67,1,pretest,Story,2,foil,partial novel,Training,N
3150,2204,4.61,2,1,N,14,85,850,85 vs 850,0,pretest,Story,2,NA,completely novel,Training,N
3151,2204,4.61,2,1,N,15,807,78,807 vs 78,0,pretest,Story,2,NA,completely novel,Training,N
3152,2204,4.61,2,1,N,16,1002,1020,1002 vs 1020,0,pretest,Story,2,target,partial novel,Training,N
3153,1205,4.84,1,1,N,1,11,24,11 vs 24,1,pretest,Story,2,foil,partial novel,Training,N
3154,1205,4.84,1,1,N,2,201,21,201 vs 21,0,pretest,Story,2,NA,completely novel,Training,N
3155,1205,4.84,1,1,N,3,8,2,8 vs 2,1,pretest,Story,2,target,partial novel,Training,N
3156,1205,4.84,1,1,N,4,12,22,12 vs 22,0,pretest,Story,2,NA,completely novel,Training,N
3157,1205,4.84,1,1,N,5,105,125,105 vs 125,0,pretest,Story,2,target,partial novel,Training,N
3158,1205,4.84,1,1,N,6,1000,100,1000 vs 100,0,pretest,Story,2,NA,completely novel,Training,N
3159,1205,4.84,1,1,N,7,15,5,15 vs 5,1,pretest,Story,2,foil,partial novel,Training,N
3160,1205,4.84,1,1,N,8,350,305,350 vs 305,1,pretest,Story,2,target,partial novel,Training,N
3161,1205,4.84,1,1,N,9,64,604,64 vs 604,0,pretest,Story,2,NA,completely novel,Training,N
3162,1205,4.84,1,1,N,10,206,260,206 vs 260,0,pretest,Story,2,foil,partial novel,Training,N
3163,1205,4.84,1,1,N,11,402,42,402 vs 42,0,pretest,Story,2,NA,completely novel,Training,N
3164,1205,4.84,1,1,N,12,36,306,36 vs 306,0,pretest,Story,2,NA,completely novel,Training,N
3165,1205,4.84,1,1,N,13,670,67,670 vs 67,1,pretest,Story,2,foil,partial novel,Training,N
3166,1205,4.84,1,1,N,14,85,850,85 vs 850,0,pretest,Story,2,NA,completely novel,Training,N
3167,1205,4.84,1,1,N,15,807,78,807 vs 78,1,pretest,Story,2,NA,completely novel,Training,N
3168,1205,4.84,1,1,N,16,1002,1020,1002 vs 1020,0,pretest,Story,2,target,partial novel,Training,N
3169,1206,4.81,1,2,N,1,36,306,36 vs 306,1,pretest,Story,2,NA,completely novel,Training,N
3170,1206,4.81,1,2,N,2,15,5,15 vs 5,1,pretest,Story,2,foil,partial novel,Training,N
3171,1206,4.81,1,2,N,3,1002,1020,1002 vs 1020,1,pretest,Story,2,target,partial novel,Training,N
3172,1206,4.81,1,2,N,4,11,24,11 vs 24,1,pretest,Story,2,foil,partial novel,Training,N
3173,1206,4.81,1,2,N,5,670,67,670 vs 67,0,pretest,Story,2,foil,partial novel,Training,N
3174,1206,4.81,1,2,N,6,402,42,402 vs 42,0,pretest,Story,2,NA,completely novel,Training,N
3175,1206,4.81,1,2,N,7,64,604,64 vs 604,0,pretest,Story,2,NA,completely novel,Training,N
3176,1206,4.81,1,2,N,8,201,21,201 vs 21,0,pretest,Story,2,NA,completely novel,Training,N
3177,1206,4.81,1,2,N,9,105,125,105 vs 125,1,pretest,Story,2,target,partial novel,Training,N
3178,1206,4.81,1,2,N,10,807,78,807 vs 78,0,pretest,Story,2,NA,completely novel,Training,N
3179,1206,4.81,1,2,N,11,85,850,85 vs 850,0,pretest,Story,2,NA,completely novel,Training,N
3180,1206,4.81,1,2,N,12,12,22,12 vs 22,1,pretest,Story,2,NA,completely novel,Training,N
3181,1206,4.81,1,2,N,13,350,305,350 vs 305,0,pretest,Story,2,target,partial novel,Training,N
3182,1206,4.81,1,2,N,14,8,2,8 vs 2,1,pretest,Story,2,target,partial novel,Training,N
3183,1206,4.81,1,2,N,15,1000,100,1000 vs 100,0,pretest,Story,2,NA,completely novel,Training,N
3184,1206,4.81,1,2,N,16,206,260,206 vs 260,0,pretest,Story,2,foil,partial novel,Training,N
3185,1197,5.94,1,1,N,1,11,24,11 vs 24,1,posttest,Story,2,foil,partial novel,Training,N
3186,1197,5.94,1,1,N,2,201,21,201 vs 21,1,posttest,Story,2,NA,completely novel,Training,N
3187,1197,5.94,1,1,N,3,8,2,8 vs 2,1,posttest,Story,2,target,partial novel,Training,N
3188,1197,5.94,1,1,N,4,12,22,12 vs 22,1,posttest,Story,2,NA,completely novel,Training,N
3189,1197,5.94,1,1,N,5,105,125,105 vs 125,1,posttest,Story,2,target,partial novel,Training,N
3190,1197,5.94,1,1,N,6,1000,100,1000 vs 100,1,posttest,Story,2,NA,completely novel,Training,N
3191,1197,5.94,1,1,N,7,15,5,15 vs 5,1,posttest,Story,2,foil,partial novel,Training,N
3192,1197,5.94,1,1,N,8,350,305,350 vs 305,1,posttest,Story,2,target,partial novel,Training,N
3193,1197,5.94,1,1,N,9,64,604,64 vs 604,1,posttest,Story,2,NA,completely novel,Training,N
3194,1197,5.94,1,1,N,10,206,260,206 vs 260,1,posttest,Story,2,foil,partial novel,Training,N
3195,1197,5.94,1,1,N,11,402,42,402 vs 42,1,posttest,Story,2,NA,completely novel,Training,N
3196,1197,5.94,1,1,N,12,36,306,36 vs 306,1,posttest,Story,2,NA,completely novel,Training,N
3197,1197,5.94,1,1,N,13,670,67,670 vs 67,1,posttest,Story,2,foil,partial novel,Training,N
3198,1197,5.94,1,1,N,14,85,850,85 vs 850,1,posttest,Story,2,NA,completely novel,Training,N
3199,1197,5.94,1,1,N,15,807,78,807 vs 78,1,posttest,Story,2,NA,completely novel,Training,N
3200,1197,5.94,1,1,N,16,1002,1020,1002 vs 1020,1,posttest,Story,2,target,partial novel,Training,N
3201,1207,5.59,1,1,N,1,11,24,11 vs 24,0,posttest,Story,2,foil,partial novel,Training,N
3202,1207,5.59,1,1,N,2,201,21,201 vs 21,1,posttest,Story,2,NA,completely novel,Training,N
3203,1207,5.59,1,1,N,3,8,2,8 vs 2,1,posttest,Story,2,target,partial novel,Training,N
3204,1207,5.59,1,1,N,4,12,22,12 vs 22,1,posttest,Story,2,NA,completely novel,Training,N
3205,1207,5.59,1,1,N,5,105,125,105 vs 125,1,posttest,Story,2,target,partial novel,Training,N
3206,1207,5.59,1,1,N,6,1000,100,1000 vs 100,0,posttest,Story,2,NA,completely novel,Training,N
3207,1207,5.59,1,1,N,7,15,5,15 vs 5,0,posttest,Story,2,foil,partial novel,Training,N
3208,1207,5.59,1,1,N,8,350,305,350 vs 305,0,posttest,Story,2,target,partial novel,Training,N
3209,1207,5.59,1,1,N,9,64,604,64 vs 604,1,posttest,Story,2,NA,completely novel,Training,N
3210,1207,5.59,1,1,N,10,206,260,206 vs 260,1,posttest,Story,2,foil,partial novel,Training,N
3211,1207,5.59,1,1,N,11,402,42,402 vs 42,0,posttest,Story,2,NA,completely novel,Training,N
3212,1207,5.59,1,1,N,12,36,306,36 vs 306,1,posttest,Story,2,NA,completely novel,Training,N
3213,1207,5.59,1,1,N,13,670,67,670 vs 67,0,posttest,Story,2,foil,partial novel,Training,N
3214,1207,5.59,1,1,N,14,85,850,85 vs 850,1,posttest,Story,2,NA,completely novel,Training,N
3215,1207,5.59,1,1,N,15,807,78,807 vs 78,0,posttest,Story,2,NA,completely novel,Training,N
3216,1207,5.59,1,1,N,16,1002,1020,1002 vs 1020,1,posttest,Story,2,target,partial novel,Training,N
3217,2210,4.45,2,2,N,1,36,306,36 vs 306,1,posttest,Story,2,NA,completely novel,Training,N
3218,2210,4.45,2,2,N,2,15,5,15 vs 5,1,posttest,Story,2,foil,partial novel,Training,N
3219,2210,4.45,2,2,N,3,1002,1020,1002 vs 1020,1,posttest,Story,2,target,partial novel,Training,N
3220,2210,4.45,2,2,N,4,11,24,11 vs 24,1,posttest,Story,2,foil,partial novel,Training,N
3221,2210,4.45,2,2,N,5,670,67,670 vs 67,1,posttest,Story,2,foil,partial novel,Training,N
3222,2210,4.45,2,2,N,6,402,42,402 vs 42,1,posttest,Story,2,NA,completely novel,Training,N
3223,2210,4.45,2,2,N,7,64,604,64 vs 604,1,posttest,Story,2,NA,completely novel,Training,N
3224,2210,4.45,2,2,N,8,201,21,201 vs 21,1,posttest,Story,2,NA,completely novel,Training,N
3225,2210,4.45,2,2,N,9,105,125,105 vs 125,0,posttest,Story,2,target,partial novel,Training,N
3226,2210,4.45,2,2,N,10,807,78,807 vs 78,1,posttest,Story,2,NA,completely novel,Training,N
3227,2210,4.45,2,2,N,11,85,850,85 vs 850,0,posttest,Story,2,NA,completely novel,Training,N
3228,2210,4.45,2,2,N,12,12,22,12 vs 22,1,posttest,Story,2,NA,completely novel,Training,N
3229,2210,4.45,2,2,N,13,350,305,350 vs 305,0,posttest,Story,2,target,partial novel,Training,N
3230,2210,4.45,2,2,N,14,8,2,8 vs 2,1,posttest,Story,2,target,partial novel,Training,N
3231,2210,4.45,2,2,N,15,1000,100,1000 vs 100,0,posttest,Story,2,NA,completely novel,Training,N
3232,2210,4.45,2,2,N,16,206,260,206 vs 260,1,posttest,Story,2,foil,partial novel,Training,N
3233,1209,4.58,1,1,N,1,11,24,11 vs 24,1,posttest,Story,2,foil,partial novel,Training,N
3234,1209,4.58,1,1,N,2,201,21,201 vs 21,0,posttest,Story,2,NA,completely novel,Training,N
3235,1209,4.58,1,1,N,3,8,2,8 vs 2,1,posttest,Story,2,target,partial novel,Training,N
3236,1209,4.58,1,1,N,4,12,22,12 vs 22,0,posttest,Story,2,NA,completely novel,Training,N
3237,1209,4.58,1,1,N,5,105,125,105 vs 125,0,posttest,Story,2,target,partial novel,Training,N
3238,1209,4.58,1,1,N,6,1000,100,1000 vs 100,0,posttest,Story,2,NA,completely novel,Training,N
3239,1209,4.58,1,1,N,7,15,5,15 vs 5,0,posttest,Story,2,foil,partial novel,Training,N
3240,1209,4.58,1,1,N,8,350,305,350 vs 305,1,posttest,Story,2,target,partial novel,Training,N
3241,1209,4.58,1,1,N,9,64,604,64 vs 604,0,posttest,Story,2,NA,completely novel,Training,N
3242,1209,4.58,1,1,N,10,206,260,206 vs 260,0,posttest,Story,2,foil,partial novel,Training,N
3243,1209,4.58,1,1,N,11,402,42,402 vs 42,1,posttest,Story,2,NA,completely novel,Training,N
3244,1209,4.58,1,1,N,12,36,306,36 vs 306,1,posttest,Story,2,NA,completely novel,Training,N
3245,1209,4.58,1,1,N,13,670,67,670 vs 67,1,posttest,Story,2,foil,partial novel,Training,N
3246,1209,4.58,1,1,N,14,85,850,85 vs 850,1,posttest,Story,2,NA,completely novel,Training,N
3247,1209,4.58,1,1,N,15,807,78,807 vs 78,1,posttest,Story,2,NA,completely novel,Training,N
3248,1209,4.58,1,1,N,16,1002,1020,1002 vs 1020,1,posttest,Story,2,target,partial novel,Training,N
3249,1205,4.84,1,2,N,1,36,306,36 vs 306,0,posttest,Story,2,NA,completely novel,Training,N
3250,1205,4.84,1,2,N,2,15,5,15 vs 5,1,posttest,Story,2,foil,partial novel,Training,N
3251,1205,4.84,1,2,N,3,1002,1020,1002 vs 1020,0,posttest,Story,2,target,partial novel,Training,N
3252,1205,4.84,1,2,N,4,11,24,11 vs 24,1,posttest,Story,2,foil,partial novel,Training,N
3253,1205,4.84,1,2,N,5,670,67,670 vs 67,0,posttest,Story,2,foil,partial novel,Training,N
